"comando";"tipo";"regiao";"tamanho";"threads";"rodada";"init";"allocate";"mandelbrot";"write";"total";"qnt"
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 16 32 ";"PTH";0;16;32;5;0,00001;0,00003;0,00123;0,00005;0,00133;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 16 32 ";"OMP";0;16;32;6;0,00001;0,00000;0,00176;0,00005;0,00183;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 16 32 ";"PTH";0;16;32;6;0,00001;0,00003;0,00141;0,00005;0,00150;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 16 32 ";"OMP";0;16;32;7;0,00001;0,00000;0,00176;0,00006;0,00184;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 16 32 ";"PTH";0;16;32;7;0,00001;0,00003;0,00140;0,00010;0,00153;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 16 32 ";"OMP";0;16;32;8;0,00001;0,00000;0,00183;0,00006;0,00191;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 16 32 ";"PTH";0;16;32;8;0,00001;0,00003;0,00113;0,00006;0,00123;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 16 32 ";"OMP";0;16;32;9;0,00001;0,00000;0,00183;0,00006;0,00191;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 16 32 ";"PTH";0;16;32;9;0,00001;0,00003;0,00116;0,00006;0,00126;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;0;0,00001;0,00002;0,00151;0,00008;0,00161;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;0;0,00001;0,00004;0,00110;0,00007;0,00123;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;1;0,00001;0,00002;0,00197;0,00007;0,00207;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;1;0,00001;0,00004;0,00124;0,00007;0,00135;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;2;0,00001;0,00002;0,00203;0,00008;0,00214;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;2;0,00001;0,00004;0,00111;0,00007;0,00123;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;3;0,00001;0,00002;0,00192;0,00010;0,00204;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;3;0,00001;0,00004;0,00112;0,00007;0,00125;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;4;0,00001;0,00002;0,00208;0,00008;0,00218;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;4;0,00001;0,00004;0,00115;0,00007;0,00127;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;5;0,00001;0,00002;0,00183;0,00007;0,00193;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;5;0,00001;0,00004;0,00122;0,00007;0,00135;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;6;0,00001;0,00002;0,00214;0,00007;0,00224;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;6;0,00001;0,00004;0,00141;0,00006;0,00152;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;7;0,00001;0,00002;0,00226;0,00008;0,00237;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;7;0,00001;0,00004;0,00113;0,00007;0,00125;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;8;0,00001;0,00002;0,00201;0,00007;0,00211;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;8;0,00001;0,00004;0,00106;0,00008;0,00119;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 32 32 ";"OMP";0;32;32;9;0,00001;0,00002;0,00198;0,00008;0,00209;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 32 32 ";"PTH";0;32;32;9;0,00001;0,00004;0,00116;0,00006;0,00128;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;0;0,00001;0,00007;0,00233;0,00012;0,00253;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;0;0,00001;0,00010;0,00140;0,00015;0,00167;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;1;0,00001;0,00007;0,00224;0,00013;0,00246;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;1;0,00001;0,00010;0,00139;0,00012;0,00162;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;2;0,00001;0,00007;0,00231;0,00013;0,00253;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;2;0,00001;0,00010;0,00146;0,00013;0,00170;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;3;0,00001;0,00007;0,00217;0,00015;0,00240;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;3;0,00001;0,00010;0,00115;0,00013;0,00139;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;4;0,00001;0,00008;0,00231;0,00015;0,00254;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;4;0,00001;0,00010;0,00133;0,00027;0,00171;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;5;0,00001;0,00008;0,00227;0,00013;0,00248;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;5;0,00001;0,00010;0,00152;0,00015;0,00178;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;6;0,00001;0,00007;0,00229;0,00014;0,00251;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;6;0,00001;0,00010;0,00148;0,00012;0,00171;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;7;0,00001;0,00007;0,00222;0,00012;0,00243;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;7;0,00001;0,00011;0,00141;0,00012;0,00165;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;8;0,00001;0,00007;0,00221;0,00012;0,00242;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;8;0,00001;0,00010;0,00146;0,00012;0,00169;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 64 32 ";"OMP";0;64;32;9;0,00001;0,00007;0,00274;0,00016;0,00298;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 64 32 ";"PTH";0;64;32;9;0,00001;0,00010;0,00137;0,00013;0,00161;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;0;0,00001;0,00029;0,00369;0,00035;0,00434;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;0;0,00001;0,00032;0,00253;0,00038;0,00324;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;1;0,00001;0,00031;0,00386;0,00035;0,00454;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;1;0,00001;0,00034;0,00290;0,00033;0,00358;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;2;0,00001;0,00029;0,00408;0,00043;0,00481;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;2;0,00001;0,00033;0,00309;0,00034;0,00378;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;3;0,00001;0,00030;0,00404;0,00043;0,00478;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;3;0,00001;0,00032;0,00266;0,00034;0,00333;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;4;0,00001;0,00030;0,00397;0,00035;0,00463;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;4;0,00001;0,00031;0,00228;0,00035;0,00295;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;5;0,00001;0,00032;0,00361;0,00047;0,00442;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;5;0,00001;0,00035;0,00312;0,00035;0,00383;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;6;0,00001;0,00031;0,00388;0,00038;0,00458;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;6;0,00001;0,00033;0,00197;0,00041;0,00273;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;7;0,00001;0,00030;0,00414;0,00035;0,00479;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;7;0,00001;0,00032;0,00250;0,00034;0,00316;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;8;0,00001;0,00033;0,00422;0,00037;0,00492;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;8;0,00001;0,00032;0,00302;0,00036;0,00372;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 128 32 ";"OMP";0;128;32;9;0,00001;0,00030;0,00422;0,00039;0,00492;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 128 32 ";"PTH";0;128;32;9;0,00001;0,00036;0,00331;0,00035;0,00404;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;0;0,00001;0,00128;0,00931;0,00130;0,01190;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;0;0,00001;0,00123;0,00768;0,00129;0,01022;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;1;0,00001;0,00120;0,00710;0,00131;0,00962;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;1;0,00001;0,00149;0,00674;0,00117;0,00940;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;2;0,00001;0,00119;0,00787;0,00126;0,01033;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;2;0,00001;0,00124;0,00747;0,00119;0,00992;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;3;0,00001;0,00113;0,00919;0,00122;0,01155;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;3;0,00001;0,00122;0,00718;0,00136;0,00978;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;4;0,00001;0,00117;0,00861;0,00122;0,01101;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;4;0,00001;0,00126;0,00638;0,00132;0,00896;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;5;0,00001;0,00119;0,00936;0,00126;0,01182;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;5;0,00001;0,00127;0,00757;0,00130;0,01014;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;6;0,00001;0,00120;0,00898;0,00129;0,01149;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;6;0,00001;0,00127;0,00645;0,00123;0,00896;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;7;0,00001;0,00111;0,00891;0,00123;0,01125;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;7;0,00001;0,00120;0,00778;0,00126;0,01025;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;8;0,00001;0,00124;0,00969;0,00137;0,01231;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;8;0,00001;0,00123;0,00683;0,00129;0,00936;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 256 32 ";"OMP";0;256;32;9;0,00003;0,00125;0,00964;0,00129;0,01220;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 256 32 ";"PTH";0;256;32;9;0,00001;0,00180;0,00691;0,00134;0,01007;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;0;0,00001;0,00629;0,03551;0,00720;0,04902;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;0;0,00002;0,00551;0,03282;0,00601;0,04436;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;1;0,00001;0,00595;0,03559;0,00599;0,04753;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;1;0,00003;0,00572;0,03474;0,00596;0,04645;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;2;0,00002;0,00704;0,03847;0,00582;0,05134;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;2;0,00001;0,00738;0,03502;0,00568;0,04809;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;3;0,00001;0,00575;0,03672;0,00578;0,04826;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;3;0,00002;0,00574;0,03017;0,00581;0,04174;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;4;0,00001;0,00584;0,03849;0,00634;0,05068;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;4;0,00002;0,00660;0,03597;0,00591;0,04849;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;5;0,00001;0,00614;0,03704;0,00690;0,05009;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;5;0,00001;0,00607;0,02948;0,00685;0,04241;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;6;0,00001;0,00637;0,04012;0,00608;0,05258;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;6;0,00001;0,00592;0,03387;0,00657;0,04638;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;7;0,00001;0,00596;0,03956;0,00613;0,05167;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;7;0,00002;0,00755;0,03824;0,00606;0,05186;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;8;0,00002;0,00669;0,03957;0,00633;0,05261;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;8;0,00002;0,00669;0,03764;0,00596;0,05031;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 512 32 ";"OMP";0;512;32;9;0,00001;0,00731;0,03684;0,00622;0,05039;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 512 32 ";"PTH";0;512;32;9;0,00001;0,00617;0,04027;0,00611;0,05257;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;0;0,00002;0,02470;0,14924;0,02471;0,19867;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;0;0,00001;0,02558;0,14992;0,02525;0,20077;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;1;0,00001;0,02861;0,16316;0,02564;0,21741;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;1;0,00001;0,02527;0,15737;0,02478;0,20743;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;2;0,00001;0,02550;0,15603;0,02678;0,20832;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;2;0,00001;0,02403;0,15739;0,02483;0,20627;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;3;0,00001;0,02457;0,15799;0,02516;0,20774;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;3;0,00001;0,02461;0,15185;0,02634;0,20282;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;4;0,00001;0,02376;0,15543;0,02517;0,20437;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;4;0,00002;0,02662;0,16554;0,02763;0,21980;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;5;0,00001;0,02586;0,16275;0,02606;0,21469;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;5;0,00002;0,02569;0,15883;0,02428;0,20882;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;6;0,00001;0,02342;0,12160;0,02250;0,16753;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;6;0,00001;0,02162;0,10482;0,02216;0,14862;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;7;0,00001;0,02190;0,11481;0,02213;0,15885;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;7;0,00001;0,02117;0,10447;0,02190;0,14756;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;8;0,00001;0,02338;0,11558;0,02249;0,16146;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;8;0,00001;0,02104;0,10270;0,02215;0,14590;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 1024 32 ";"OMP";0;1024;32;9;0,00001;0,02121;0,11376;0,02175;0,15672;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 1024 32 ";"PTH";0;1024;32;9;0,00001;0,02145;0,10261;0,02159;0,14566;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;0;0,00001;0,08067;0,43823;0,08637;0,60528;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;0;0,00001;0,07895;0,42176;0,08839;0,58911;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;1;0,00001;0,08120;0,44016;0,08512;0,60649;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;1;0,00002;0,07803;0,43478;0,08831;0,60113;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;2;0,00001;0,08001;0,43693;0,09175;0,60869;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;2;0,00001;0,07779;0,43602;0,08698;0,60080;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;3;0,00001;0,07979;0,43819;0,08999;0,60799;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;3;0,00001;0,07901;0,43106;0,08980;0,59989;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;4;0,00001;0,07967;0,44951;0,08940;0,61859;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;4;0,00001;0,08229;0,42007;0,09147;0,59384;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;5;0,00001;0,08375;0,45727;0,09715;0,63817;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;5;0,00001;0,08776;0,56833;0,10134;0,75744;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;6;0,00002;0,09434;0,46860;0,09756;0,66052;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;6;0,00002;0,08558;0,43490;0,08816;0,60865;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;7;0,00001;0,08068;0,44711;0,08623;0,61402;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;7;0,00001;0,07944;0,42674;0,08723;0,59342;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;8;0,00001;0,07967;0,44541;0,08650;0,61160;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;8;0,00001;0,07932;0,42126;0,09035;0,59095;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 2048 32 ";"OMP";0;2048;32;9;0,00001;0,08035;0,42698;0,08603;0,59337;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 2048 32 ";"PTH";0;2048;32;9;0,00001;0,07772;0,42553;0,08809;0,59135;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;0;0,00001;0,31215;1,78524;0,31688;2,41428;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;0;0,00001;0,32003;1,74874;0,32959;2,39838;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;1;0,00001;0,30581;1,75546;0,32939;2,39068;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;1;0,00001;0,30245;1,72968;0,32367;2,35581;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;2;0,00003;0,30440;1,74006;0,33068;2,37517;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;2;0,00001;0,30463;1,73305;0,32573;2,36342;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;3;0,00001;0,30054;1,75638;0,32282;2,37975;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;3;0,00002;0,30842;1,75054;0,33363;2,39260;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;4;0,00002;0,30441;1,75985;0,32293;2,38722;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;4;0,00001;0,29875;1,72799;0,33097;2,35772;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;5;0,00001;0,30564;1,78199;0,34486;2,43250;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;5;0,00001;0,30406;1,75523;0,33255;2,39185;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;6;0,00001;0,31360;1,78918;0,33566;2,43844;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;6;0,00001;0,29838;1,73951;0,33056;2,36847;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;7;0,00001;0,31080;1,73454;0,34643;2,39179;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;7;0,00001;0,30946;1,76774;0,32975;2,40696;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;8;0,00004;0,30661;1,72995;0,33426;2,37085;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;8;0,00001;0,30599;1,79005;0,32882;2,42487;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 4096 32 ";"OMP";0;4096;32;9;0,00001;0,30410;1,80410;0,32766;2,43587;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 4096 32 ";"PTH";0;4096;32;9;0,00001;0,30573;1,78591;0,34046;2,43212;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;0;0,00008;1,38004;7,30527;1,28206;9,96745;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;0;0,00001;1,71767;7,29218;1,28267;10,29253;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;1;0,00001;1,80933;7,73222;1,37470;10,91625;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;1;0,00001;1,81863;7,26174;1,20753;10,28792;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;2;0,00001;1,67115;7,31704;1,18467;10,17286;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;2;0,00001;1,62294;7,16665;1,26413;10,05373;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;3;0,00001;1,71350;7,19723;1,21779;10,12853;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;3;0,00001;1,74039;7,27226;1,21302;10,22569;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;4;0,00001;1,57717;7,40366;1,25473;10,23558;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;4;0,00001;1,68297;7,39653;1,24122;10,32073;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;5;0,00001;1,74503;7,42363;1,24107;10,40975;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;5;0,00001;1,64419;7,39309;1,23021;10,26751;1
"./mandelbrot_omp -0.188 -0.012 0.554 0.754 8192 32 ";"OMP";0;8192;32;6;0,00001;1,73048;7,42543;1,21941;10,37532;1
"./mandelbrot_pth -0.188 -0.012 0.554 0.754 8192 32 ";"PTH";0;8192;32;6;0,00001;1,86523;7,36695;1,27047;10,50266;1
